target,numeric1,numeric2,numeric3,numeric4,numeric5,nominal1_0,nominal1_1,nominal1_2,nominal1_3,nominal1_4,nominal2_0,nominal2_1,nominal2_2,nominal2_3,nominal2_4,nominal3_0,nominal3_1,nominal3_2,nominal3_3,nominal3_4,nominal4_0,nominal4_1,nominal4_2,nominal4_3,nominal4_4,nominal5_0,nominal5_1,nominal5_2,nominal5_3,nominal5_4
1,0.8483208906379641,0.9747069370650908,0.7079137768252047,0.5044229663472503,0.07579821352444904,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.3836025624035302,0.11525073926327345,0.8804683866780891,0.00033475915227776376,0.7349763232549976,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.5585899149645078,0.11075426967919022,0.3337087698407911,0.8095904434097165,0.1594151069723706,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.7371070725509923,0.34063657487827903,0.8108718215007539,0.18152774861137333,0.7702251340748494,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,0.15235977435153802,0.813693368296731,0.9446324927090862,0.30352462446750217,0.6711740981079299,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,0.3055636688134379,0.16100244037940248,0.20715625136617574,0.6253681664093025,0.2368567766221943,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0.4162392075381147,0.400677722399591,0.7700315377808145,0.8010931042244006,0.8024295940954147,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0.9068546050927441,0.2078578305213196,0.09668025658557756,0.7737264466161159,0.4726438535086485,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.6240645841890935,0.7692374864047422,0.17511971284865224,0.8878087451936998,0.7925383294711978,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0.9133557892020032,0.5898207782748659,0.1226430468563492,0.9540781196979228,0.7387748852090285,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.3179654716277881,0.2646909480194163,0.6271922033326371,0.06095325932946584,0.35417345190310223,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0.3893910938153268,0.3724753487553768,0.10256177989188953,0.05476939786092328,0.779723785087733,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.04174559417874646,0.6493725781665209,0.7738775698884935,0.15565162147080935,0.2246591169168547,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0.6218947314181363,0.09749228135235344,0.6881165924075858,0.8517083680284041,0.4526058357272797,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.9633746501339804,0.9245183536127672,0.7215470475132529,0.14929699827727305,0.4135472010507297,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0.12102057477445816,0.4325494864354362,0.18351680264956485,0.19669622053769972,0.5714415077676389,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0.13217587453140436,0.024386925905752976,0.3826447795535925,0.19602706795044975,0.683301543478044,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0.26488256242349595,0.9538089956868556,0.2870873018409501,0.6018736425571258,0.7380367778375576,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0.4730661643569754,0.29195047342644964,0.8012774003256633,0.4698261814178322,0.2610311188716291,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0.6960294143161647,0.0926272269571955,0.4745671685584919,0.5853588712797139,0.20078706056601947,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0.3924216014300048,0.9454539090239312,0.8666623231286071,0.4340463146710103,0.8920143938867763,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,0.9443711606430699,0.3570650208998386,0.4542749896672531,0.9386165483639436,0.661418284554011,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,0.8728588948279538,0.5816896707628889,0.5713429887947614,0.8266987043917825,0.8916773750241874,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,0.7879221333825549,0.5721850411546769,0.908470421855054,0.3750178322180607,0.7911563554949704,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0.3222440226551172,0.6806176769949007,0.11634657302478058,0.13092007678829065,0.2875831145799682,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.2415019803643975,0.5418964112219915,0.3334552213233791,0.9745780864623164,0.1657640174502205,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.9552870932229036,0.4418557861416536,0.12554726606509214,0.5296377026018319,0.4224385566670109,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
0,0.6919559442787729,0.7430248799962689,0.11213818858817848,0.7576006641784555,0.8280752860883953,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,0.8634157390388649,0.2211928946879496,0.0970015263558982,0.7513466996517605,0.009981057654288916,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0.723649246115791,0.5208345028832522,0.4500532429977728,0.150078184518308,0.9349145616302216,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,0.6532342520863518,0.5263931242169431,0.3900625784565215,0.13199997727127855,0.17904298484363212,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0,0.623726482174675,0.11233817857719773,0.7277472143727065,0.5067701306656877,0.3371357113706688,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1,0.16019926741046353,0.5295983761523203,0.41355423633051797,0.2125551648954379,0.5959906602594452,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0.4871982023512873,0.012385608692214613,0.5459073478309894,0.5826828358375259,0.02309044106492364,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.40689094937546577,0.3692023030733298,0.5066786812412001,0.12637462603918148,0.945120545601028,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.666145388927593,0.2386622327888344,0.6098853551615175,0.12414943893276842,0.5292764053404244,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,0.2708344849985169,0.5691061633027563,0.7730559113975659,0.5216057860015986,0.9734966685871892,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0.8047689575215633,0.4348860646368927,0.17313628208488108,0.6475978967426279,0.60632604625848,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,0.6024549545802065,0.04528104497187013,0.9391458813187888,0.7807163921272336,0.5796143687194474,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1,0.5720495623598291,0.3749719520435696,0.057857896671038474,0.1560684476687052,0.10321547904894446,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0.7132111109004982,0.2810517323542122,0.025514676418076254,0.010802546214137121,0.5170616509680951,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0.40729323624093694,0.002564875484601825,0.6410063110065839,0.020860109943210747,0.5572967746117694,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0.5726169457261688,0.08453968049781513,0.80138042287273,0.8307057274682002,0.8224092533454919,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0.4755262051902369,0.3081272594122449,0.5542486167004583,0.6485973295283735,0.8028190967770145,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0.3683794273773373,0.5441962546379465,0.7335584688997643,0.7492999359154203,0.2554456217291349,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0.17828874076848145,0.0468144650069664,0.6105487410189342,0.19655087160726936,0.2593951041123573,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0.17274411217593388,0.21367151124911174,0.29546321716263724,0.8660104917643701,0.19166852214122587,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,0.5873347173923286,0.7851490829839174,0.12062053281699825,0.7478684183319526,0.3862312911859628,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0,0.30196298206640226,0.18700716319157984,0.362879498913678,0.6806705241758794,0.8582647082940689,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0.020147065707063927,0.9721263206157276,0.03974862760181508,0.9947703135324912,0.2660252615134914,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.8650119768255851,0.8742951875082572,0.7581468099868555,0.9838153944503979,0.49307410387504297,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0.215938769116842,0.1595225991911583,0.2643574292954959,0.6600730843714714,0.8473246929075271,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0.11404799326476125,0.7338564202705926,0.457173700124065,0.2841891337848577,0.9214135707224366,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0.8673272902897091,0.43487824533331854,0.4976044653036379,0.3293870348549787,0.2302878827897644,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0.07214599630065754,0.8447096936601401,0.17921203745418826,0.016173380197838202,0.4088612359926879,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0.7048877546823719,0.07699389524038003,0.8944760031358618,0.3862531601796447,0.6839692496663727,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0.9702724248629688,0.3921284871595826,0.4315266264667837,0.7391121389412573,0.8279903419430643,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.5629748097930819,0.7684213374827632,0.8353177950542857,0.4460034816701902,0.4287131227587625,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1,0.3038930317376625,0.2805525632751001,0.9400913848869676,0.3615842612251724,0.6954562198156106,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0.7707380095163443,0.06908219206136412,0.518033469416681,0.21315781461248628,0.799139379416652,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0.08753858616756316,0.9549588111311234,0.6144466684660927,0.5778868528626833,0.20142650330161813,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0.9244812567576112,0.6558386703782817,0.37125646683378705,0.5854088455365197,0.17754353144117896,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.9482018221552498,0.7983402177511743,0.17767347000963807,0.018255712463953855,0.7092641524875578,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0.0963904701130872,0.7995934475981464,0.4036531071766275,0.041949816923831366,0.4892457972319353,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0.0933154784382526,0.6641389353545415,0.7279240006741121,0.021993101460527686,0.6678757215266325,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,0.4375658695496357,0.03034341346094327,0.7039653287278359,0.11216039854742356,0.2852093227853083,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0.3750763132229104,0.9265881670875868,0.5914764143145942,0.7886687172152571,0.8016908703778297,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1,0.1375228575508708,0.6774878274959761,0.2976957512101831,0.487241543338697,0.08042109330255187,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0.9035443027317474,0.4943544950091087,0.3132877623458542,0.7133499643156498,0.3925700569898102,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.8221571821313381,0.04243426879188894,0.9020692292701056,0.27985050589730365,0.2409025611303891,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,0.07827976739552478,0.02261850176414759,0.6521514610479555,0.12363777457926672,0.8121698857462117,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0.8614722749452766,0.4180955811316247,0.20660302767311056,0.7925166068159054,0.4508136830863809,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0.985752738790078,0.8624674908112059,0.4939074327572897,0.4796381400798887,0.09609659433935247,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0.1881351368885711,0.22438783350439492,0.5659954610466756,0.11396177192883128,0.2442348472158794,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0.4169850107794401,0.13930613440111927,0.239656345167,0.6296945899757193,0.661528747689666,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.407107207020064,0.5103343254309932,0.8926851220698152,0.04401613068508925,0.6801384024854188,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0.6155338911120509,0.9974917849848411,0.5789784135427617,0.4325992733756242,0.047048453325276296,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0.6731773275996297,0.18007450346873555,0.3454816270738021,0.18174502124534184,0.11942902528711685,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0.2889398962155467,0.9743028576587685,0.4288943890752143,0.6663675403278285,0.3615706483087958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0.4514278892002451,0.08358134924858751,0.16875542462194448,0.7800867904108109,0.8235487773089113,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1,0.8798439959730681,0.4260916656302203,0.13015853749134898,0.9078486774382256,0.7822996756237292,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0.6537318853152733,0.876943722389841,0.2071507173288124,0.009906731889898436,0.11079139411990258,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0.9259746512872368,0.9535025782447544,0.8720034920870985,0.6091948525681062,0.548742978797523,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0.8362307321690086,0.3143877630317822,0.09003358741897728,0.7901197261004032,0.6639711209900725,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,0.22278226423924785,0.5170847657391379,0.3684719018339726,0.06083401206922868,0.04965607847657538,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0.715588361893753,0.9847192792791152,0.6532230478238119,0.5005727863431569,0.0526599133938237,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0.3433179236123538,0.30883412988526904,0.4070249469837688,0.5088847409751122,0.5930667312201097,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0.8604261416823268,0.7673603306256213,0.4220317715014529,0.8767513289767341,0.7758803887348046,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,0.621177016770923,0.30315359618700743,0.935832518348704,0.8685122214711513,0.08363638722807587,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,0.23157729019909926,0.4311335409786001,0.3177647695533713,0.20138468612193186,0.2718192006753967,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.6721908147326235,0.1854287376891306,0.793987295196674,0.9050849736161652,0.08533564504280189,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0.6166393970959565,0.22022649100246292,0.6749612189524019,0.3640183836981625,0.2764855667191817,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1,0.4803268986390552,0.8597412231512315,0.6463024288900497,0.6167044829019368,0.8067996183788392,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0.3364230415381174,0.09004372155860729,0.8296913395173635,0.6959437082229898,0.185586680685742,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0.2708621273031512,0.9417227641434466,0.9674811035957668,0.18228761328197066,0.9575629983036612,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0.052563635261302484,0.9211573139917508,0.8246838561870417,0.7166075022815526,0.8616856887507383,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.8759251372192279,0.10527819393322446,0.6786999207776785,0.929899254272106,0.7488992323889798,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0.3253965781022757,0.11452120488569062,0.4978701520154817,0.6072774725230341,0.0733497943332112,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0.7375013316575323,0.8344113188996879,0.759928981870242,0.9223835438405348,0.019733854034393542,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0.6980498647128958,0.5045494686425743,0.04539160123032682,0.38203106515775176,0.6600903089394372,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,0.2671911015563919,0.7131853438837656,0.7457048617870827,0.008858730003867388,0.3561218022093333,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0.5937346136111546,0.13187002282302496,0.5057961707334644,0.8325718708364628,0.1390935627737504,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,0.5678597689606887,0.7640275468523874,0.5366974990118913,0.4095887841545086,0.4104632764891449,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0.5198738951079729,0.13422890652079567,0.23990834601174515,0.7661956927266186,0.7968762282571029,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0.5585879318711017,0.8486230501239092,0.8058304111041679,0.9514711918012908,0.244050406529548,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,0.5342573105680353,0.2557693135721467,0.7110184427852556,0.15697140072350335,0.26009497883286803,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.5255209827566473,0.11132775200983223,0.6720555094656768,0.58455025449085,0.4548920755035686,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0.37114352187495536,0.8318825357437271,0.4215342452636788,0.5379740976521683,0.4701603391516095,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0.7926284191794245,0.10018750782687168,0.4035864374709861,0.04798107716957134,0.7614428699023488,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0.7245446410352641,0.4914819902823722,0.43421670742950536,0.5045606679711062,0.7920474818983038,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0.8700409912640649,0.4440247922055589,0.8472328932578403,0.990445084311418,0.02917363202852352,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.3869112531470261,0.4117697081111651,0.5503212742214361,0.4614921734760705,0.6076630407009606,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0.5729574447940006,0.4415419880934677,0.3792607816771779,0.4514986807327569,0.7674714813932004,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0.9626207908317621,0.6338328420720033,0.4478904449776056,0.874331644450638,0.3298581187910474,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
0,0.4509738220391123,0.9015230148125236,0.06632818507757154,0.3792270085042567,0.5606943172310785,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0.2591194577315248,0.3056079196818907,0.9020904111762552,0.9542219355981271,0.5143514546112566,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.9133069795413016,0.4875392058710003,0.4917807906971847,0.05139124503608428,0.6821488341680295,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0.4984147124011213,0.6268194330620993,0.6852179224236634,0.7485231540833023,0.3095554178263845,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.5901492680270894,0.8653300767885844,0.344776139120221,0.7846355363800774,0.7945777158632809,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.09178593031037174,0.6960368318321634,0.5177589755620664,0.13982086925293713,0.2379937385700579,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0.8115922215986062,0.0953451575724863,0.06425325173664576,0.128016359442372,0.9070521492513698,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.20125825240297024,0.6825346773109424,0.482845038458258,0.14257449151745993,0.9803500668588838,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0.3916142782037846,0.4472937375400097,0.7451229050031629,0.7633319276983493,0.9622756335875894,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.9024680074933912,0.4521879914889447,0.4828965305160139,0.4290510363137223,0.9865084388114924,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.7962667952852841,0.3793890653723305,0.5695539193673084,0.08387509044098362,0.4993205678474625,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0.4921732582302773,0.28168341436942657,0.7411153622901512,0.8543206196854499,0.32397434939871905,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,0.12371981499814745,0.8386492202859198,0.8169397085617629,0.7591008894339019,0.7637483306092794,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0.3815350328340565,0.0924431917456734,0.384004754440182,0.5389925541091504,0.8179138209321662,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1,0.680370124231341,0.06999051775219045,0.7096644135185303,0.3546169865670936,0.24377489651813625,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1,0.04137980506264194,0.7063765778915401,0.5723747802295803,0.15110531345503686,0.4949364424544812,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0.0806553746209917,0.4813544272743098,0.2771901283771737,0.8693706215807362,0.8718597963124652,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0.25150978784195865,0.4001491726349907,0.11182740895190936,0.3159540228240698,0.9017042320345724,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,0.0931464276670012,0.4439810298657345,0.9536205218462348,0.3637687450471073,0.8428115990645547,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0,0.42089841193166777,0.6179656219521422,0.4501728626874619,0.5652104346556203,0.8910803702406129,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1,0.5554082664175296,0.7799989539317663,0.6639759633948978,0.7596468274525662,0.4715112623732022,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0.16147166190106976,0.9474390269741608,0.4879235292271346,0.02367506566716437,0.002611196499585633,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0.2047299372117306,0.6206430586550781,0.2406092235777263,0.9423138472555742,0.027741911439449485,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1,0.8407684555476321,0.6901963082175062,0.7540072886131943,0.5302732427126851,0.9265387586825424,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0.4311283027789801,0.9577396420904698,0.6644252248758123,0.7604925172874599,0.6264357943448103,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1,0.10487771498935873,0.9968378918716516,0.9055388023713988,0.7051821167797396,0.9688296230847594,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0.6905900648018513,0.1613134165969048,0.04196836523288261,0.06742043527537689,0.7941458802738217,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0.5635790895121219,0.6645483324937658,0.9071637175222884,0.8359513189560602,0.4033727546090645,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
