target,salary,commission,age,car,hvalue,hyears,loan,elevel_level0,elevel_level1,elevel_level2,elevel_level3,elevel_level4,zipcode_zipcode1,zipcode_zipcode2,zipcode_zipcode3,zipcode_zipcode4,zipcode_zipcode5,zipcode_zipcode6,zipcode_zipcode7,zipcode_zipcode8,zipcode_zipcode9
0,0.32940013654571365,0.2853216431818265,0.38333333333333336,0.3684210526315789,0.9999999999999999,0.06896551724137931,0.7187529656523762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.9270744420680749,0.0,0.15000000000000002,0.9473684210526315,0.9999999999999999,0.27586206896551724,0.29203810739132524,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.47078296051642776,0.0,0.6666666666666667,0.5263157894736842,0.9999999999999999,0.3103448275862069,0.571584470510405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.8702497424316903,0.0,0.9333333333333333,0.21052631578947367,0.9999999999999999,0.27586206896551724,0.1498748658373947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.06437795261655152,0.3837375708471155,0.25000000000000006,0.2631578947368421,0.9999999999999999,0.5517241379310345,0.1559732624216911,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.9517968888060212,0.0,0.3,0.2631578947368421,0.9999999999999999,0.4827586206896552,0.263272379500306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.5837405278139927,0.0,0.75,0.7894736842105263,0.9999999999999999,0.8275862068965517,0.15651357721893305,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.31261408324383055,0.29113993158810303,0.39999999999999997,0.21052631578947367,0.9999999999999999,0.6551724137931035,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.8971238435145162,0.0,0.5833333333333333,1.0,0.9999999999999999,0.7586206896551725,0.19772942175737482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.7335927913632093,0.0,0.7,0.7894736842105263,0.9999999999999999,0.27586206896551724,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.10149978873713247,0.8121824338286869,0.3166666666666667,0.10526315789473684,0.9999999999999999,1.0,0.15016098217315646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.42561012666134046,0.2559909631993114,0.06666666666666671,0.10526315789473684,0.9999999999999999,0.6551724137931035,0.13903346778513134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.03665416186805337,0.9460832367607774,0.8833333333333333,0.0,0.9999999999999999,0.9655172413793104,0.847165624816175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.20434465611604816,0.8572453309646811,0.15000000000000002,0.5789473684210527,0.9999999999999999,0.5172413793103449,0.7130961846060341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.773289316406068,0.0,0.9833333333333334,0.42105263157894735,0.9999999999999999,0.896551724137931,0.9066454448436108,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5126852271822019,0.0,0.38333333333333336,0.9473684210526315,0.9999999999999999,0.6206896551724138,0.4922090889535052,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.36928605150062843,0.8838183888318363,0.7166666666666668,0.47368421052631576,0.9999999999999999,0.4827586206896552,0.8314449749819888,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.7990354167913867,0.0,0.6333333333333333,0.5263157894736842,0.9999999999999999,0.41379310344827586,0.29208085473699663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.9387676553982597,0.0,0.6166666666666667,0.0,0.7580675800471951,0.4827586206896552,0.38210874615401436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.656150302228152,0.0,0.25000000000000006,0.7368421052631579,0.9999999999999999,0.1724137931034483,0.5738941210560135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.37649276491026207,0.432544427754885,0.5,0.42105263157894735,0.9999999999999999,0.6206896551724138,0.5723936078513423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.6336312508217865,0.0,0.9166666666666667,1.0,0.4949800895398645,0.10344827586206896,0.22815654662828236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.7701521801023572,0.0,0.9166666666666667,0.7894736842105263,0.9999999999999999,0.6551724137931035,0.34709283788189577,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.28878928910745694,0.7584400946000054,0.39999999999999997,0.42105263157894735,0.9999999999999999,0.7586206896551725,0.4186963425780926,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.1727671372332191,0.16227273556181823,0.15000000000000002,0.894736842105263,0.9999999999999999,0.034482758620689655,0.6964908540609546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.7919536102264954,0.0,0.46666666666666673,0.21052631578947367,0.9999999999999999,0.8620689655172414,0.2718939371113625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.2692308679742992,0.8852732503122487,0.6666666666666667,0.15789473684210525,0.9999999999999999,0.5517241379310345,0.7821184262787716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.3736774248186169,0.8332151715714581,0.6333333333333333,0.47368421052631576,0.9999999999999999,0.10344827586206896,0.8717381389149822,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.18711066291126707,0.17008379501375703,0.8833333333333333,0.5789473684210527,0.9999999999999999,0.5862068965517242,0.5044483935895693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.19975490320318515,0.16946636120675082,0.35000000000000003,0.21052631578947367,0.9999999999999999,0.24137931034482757,0.8572415353712194,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.6493434577873425,0.0,0.7,0.894736842105263,0.9999999999999999,0.5862068965517242,0.7147357191956955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.8439288318517904,0.0,0.23333333333333334,0.5789473684210527,0.09052568616828338,0.10344827586206896,0.6817160529022004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.0858407468695015,0.3025192341863034,0.8166666666666667,0.2631578947368421,0.9999999999999999,0.896551724137931,0.9398415764231866,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9043037707297731,0.0,0.7666666666666668,0.3157894736842105,0.9999999999999999,0.8620689655172414,0.7711046046405452,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.2984210536601146,0.6254780029956023,0.6166666666666667,0.6842105263157894,0.9999999999999999,0.0,0.8467880605195351,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.43753963433935184,0.0,0.04999999999999999,1.0,0.9999999999999999,0.3103448275862069,0.7833694474531584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.05322634462499387,0.6545318677710166,0.08333333333333337,0.6842105263157894,0.734525575630867,0.10344827586206896,0.9559400385005626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.37412358268325896,0.3505203039472101,0.033333333333333326,0.3157894736842105,0.9999999999999999,0.13793103448275862,0.3451304596587743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.8978584717809258,0.0,0.1833333333333333,0.894736842105263,0.9999999999999999,0.9310344827586207,0.7284577044431881,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5204261570708318,0.0,0.2833333333333334,0.9473684210526315,0.9999999999999999,0.0,0.6603470473095606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.6824630125504886,0.0,0.7666666666666668,0.05263157894736842,0.9999999999999999,0.8275862068965517,0.14761735734451398,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.8395261590686538,0.0,0.5333333333333334,0.3684210526315789,0.9999999999999999,0.1724137931034483,0.9204120513447037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.2795314962631813,0.16135650927592723,0.6833333333333333,0.05263157894736842,0.9999999999999999,0.8620689655172414,0.6614890922446486,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.1625642010721919,0.9206319695614732,0.23333333333333334,0.3157894736842105,0.9999999999999999,0.5862068965517242,0.23253377659093558,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3610544532534091,0.5599665056926352,0.9166666666666667,0.7894736842105263,0.9999999999999999,0.10344827586206896,0.8663523596316683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.147174727704089,0.6972505049213786,0.7666666666666668,0.0,0.9999999999999999,0.7586206896551725,0.026685667440502533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.2593446733144137,0.6290824328111805,0.3333333333333333,0.7894736842105263,0.9999999999999999,0.0,0.3966067431187338,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.415982011900911,0.8019089370636706,0.0,0.47368421052631576,0.7848479164181533,0.5862068965517242,0.24290370942721481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9417221488579369,0.0,0.6333333333333333,0.3684210526315789,0.6844597205991264,0.3448275862068965,0.7909599381694116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.6799041244082268,0.0,0.8166666666666667,0.9473684210526315,0.9999999999999999,0.6206896551724138,0.3296179815679562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.04413417898514599,0.9870889308684548,0.2,0.631578947368421,0.9999999999999999,0.896551724137931,0.3845521318693842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.30937356034666763,0.33688519568895,0.2833333333333334,0.10526315789473684,0.9999999999999999,0.6896551724137931,0.21327771679679716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.5316743706743773,0.0,0.5833333333333333,1.0,0.9999999999999999,0.8275862068965517,0.20516478238877425,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.9446625951252442,0.0,0.6666666666666667,0.631578947368421,0.8261630570246584,0.034482758620689655,0.21021846354764415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.7361403804996803,0.0,0.39999999999999997,0.3157894736842105,0.9999999999999999,0.5172413793103449,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.43135255053363974,0.0,0.16666666666666669,1.0,0.9999999999999999,0.034482758620689655,0.46458217305666155,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.8786080153691013,0.0,0.6333333333333333,0.5263157894736842,0.9999999999999999,0.0,0.4318983507250453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.4864915214821085,0.0,0.5666666666666667,0.21052631578947367,0.9999999999999999,0.24137931034482757,0.17161934819274796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.5002815274147385,0.0,0.16666666666666669,0.47368421052631576,0.9999999999999999,0.13793103448275862,0.8847368853826506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.6518395415731697,0.0,0.10000000000000003,0.3157894736842105,0.5734781936438013,0.2068965517241379,0.7534023111889,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.4595694218421552,0.0,0.6333333333333333,0.15789473684210525,0.9999999999999999,0.7241379310344828,0.3840975985739294,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.7972091332263661,0.0,0.2,0.3157894736842105,0.9999999999999999,0.3448275862068965,0.9212141568643996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.5256645631602779,0.0,0.23333333333333334,1.0,0.9999999999999999,0.9655172413793104,0.8569791517539959,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.20682154044071496,0.5733625089080434,0.6000000000000001,0.10526315789473684,0.9999999999999999,0.41379310344827586,0.4977139068710353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.5907054990477792,0.0,0.13333333333333336,1.0,0.9999999999999999,0.1724137931034483,0.2579070632402052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.18715173594595805,0.6392274400537641,0.5333333333333334,0.894736842105263,0.9999999999999999,0.24137931034482757,0.4654585490293732,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.15156989834849363,0.4857602844470337,0.2,0.2631578947368421,0.9999999999999999,0.6551724137931035,0.4865384633990374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.6619884572779451,0.0,0.21666666666666673,0.7368421052631579,0.9999999999999999,0.5862068965517242,0.8269234686769891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.9949683148609011,0.0,0.55,0.7368421052631579,0.9999999999999999,0.9655172413793104,0.47455681542533673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.35498569377916955,0.5803151656140448,0.36666666666666664,0.5789473684210527,0.9999999999999999,0.44827586206896547,0.07267226126788502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.21936287607734742,0.26073235298019143,0.8,1.0,0.9999999999999999,0.6896551724137931,0.9072468053714107,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.05995249717641926,0.22459153446574992,0.033333333333333326,0.894736842105263,0.9999999999999999,0.8620689655172414,0.3471487347472462,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.9282398679379394,0.0,1.0,0.3157894736842105,0.9999999999999999,0.2068965517241379,0.6494770911732575,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.18131627886876603,0.6103001717293846,0.2833333333333334,0.9473684210526315,0.46453938910531756,0.44827586206896547,0.018477513303981584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.12513404797896197,0.1340598249525737,0.3166666666666667,0.3157894736842105,0.9999999999999999,1.0,0.5910400629851137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.5097889330207385,0.0,0.3,0.10526315789473684,0.9999999999999999,0.6896551724137931,0.6226323758086647,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7153561661517432,0.0,0.8833333333333333,0.6842105263157894,0.9999999999999999,0.6551724137931035,0.8493425818244754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.6275690028698211,0.0,0.9333333333333333,0.15789473684210525,0.9999999999999999,0.44827586206896547,0.8247326105636662,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.1731558520897187,0.2121700155849066,0.4333333333333333,0.5789473684210527,0.9999999999999999,0.3103448275862069,0.07016162815004487,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.864520283951372,0.0,0.9000000000000001,1.0,0.4056838612878574,1.0,0.7713327855098792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.07560059398307079,0.6815922359868618,0.033333333333333326,0.21052631578947367,0.40059593531354654,0.8275862068965517,0.3980395684494249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.5612401462169186,0.0,0.7166666666666668,0.6842105263157894,0.9999999999999999,0.24137931034482757,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9620928324601691,0.0,0.7,0.5789473684210527,0.9999999999999999,0.10344827586206896,0.6069692260974456,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.018469493932689124,0.17029925991471526,0.6666666666666667,0.894736842105263,0.9999999999999999,0.3448275862068965,0.8947528611461639,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.5714976344192079,0.0,0.7,0.05263157894736842,0.9999999999999999,0.0,0.8221220541926506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5919683019418414,0.0,0.08333333333333337,0.05263157894736842,0.9999999999999999,1.0,0.3106596166055061,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9999999999999999,0.0,0.9333333333333333,0.8421052631578947,0.9999999999999999,0.0,0.5608104207090043,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9999999999999999,0.0,0.016666666666666663,0.47368421052631576,0.9999999999999999,0.7241379310344828,0.5387968262240993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.67556628833404,0.0,0.2833333333333334,0.10526315789473684,0.9999999999999999,0.3793103448275862,0.7774330513885186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.13362156362529112,0.7963560101475522,0.7,0.3157894736842105,0.9999999999999999,0.10344827586206896,0.7001739584903311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.9257986436319513,0.0,0.3333333333333333,0.6842105263157894,0.9999999999999999,0.6206896551724138,0.7029403036804213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.33068403743857855,0.41594276112105394,0.75,0.3684210526315789,0.9999999999999999,0.7931034482758621,0.9861972968518723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.9529408042833772,0.0,0.13333333333333336,0.6842105263157894,0.9999999999999999,0.6206896551724138,0.3770178372641799,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.755535924159151,0.0,0.3333333333333333,0.3157894736842105,0.9999999999999999,0.9310344827586207,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9924247947380537,0.0,0.2,0.10526315789473684,0.9999999999999999,0.44827586206896547,0.6076581210700934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.0551394839994456,0.8969581055391064,0.033333333333333326,0.6842105263157894,0.9999999999999999,0.6896551724137931,0.9614334271661109,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.08628219735547485,0.17069042942375098,0.15000000000000002,0.15789473684210525,0.9999999999999999,0.13793103448275862,0.57749186720493,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.21757675221936992,0.8136523217897935,0.4166666666666667,0.42105263157894735,0.9999999999999999,0.3103448275862069,0.6901800114238046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.2779345062197085,0.4512293252588758,0.8500000000000001,0.3157894736842105,0.9999999999999999,0.7241379310344828,0.18628975577466303,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.2944530842198193,0.9493149042099247,0.7833333333333334,0.5263157894736842,0.9999999999999999,0.13793103448275862,0.8672147031190898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.0,1.0,0.10000000000000003,0.6842105263157894,0.9999999999999999,0.7586206896551725,0.5854955222190168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.547181309203396,0.0,0.5666666666666667,0.7368421052631579,0.9999999999999999,0.6551724137931035,0.7904115290724204,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.1796697338741047,0.9990850702747844,0.38333333333333336,0.631578947368421,0.9999999999999999,0.41379310344827586,0.47371292688488253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.6096224822560025,0.0,0.5666666666666667,0.5263157894736842,0.9999999999999999,0.6896551724137931,0.702031276764659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.6736588571797069,0.0,0.8666666666666667,0.3157894736842105,0.9339086929855972,0.9310344827586207,0.7361806488743887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.0,0.7205771368322108,0.04999999999999999,0.7894736842105263,0.9999999999999999,1.0,0.7433464838199414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.6602821683732958,0.0,0.36666666666666664,0.6842105263157894,0.9999999999999999,0.6551724137931035,0.05574425863480299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.41562696454750236,0.9527585210058821,0.8166666666666667,0.15789473684210525,0.39803893819851943,0.7931034482758621,0.6470130645312452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.5619673782881403,0.0,0.06666666666666671,0.9473684210526315,0.9668764296076232,0.41379310344827586,0.49014908373892035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.7198373221575488,0.0,0.6666666666666667,0.15789473684210525,0.9999999999999999,0.0,0.30193588347410893,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.43042353400057876,0.7831119345702279,0.6000000000000001,0.2631578947368421,0.9999999999999999,0.896551724137931,0.9641118626327795,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.44994616095886886,0.3127735424573365,0.3333333333333333,0.42105263157894735,0.9999999999999999,0.3448275862068965,0.2909852593378129,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.7078285584596588,0.0,0.9000000000000001,0.47368421052631576,0.9999999999999999,0.7241379310344828,0.4687734876454414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.16467483204780756,0.7841206721440583,1.0,0.5263157894736842,0.9999999999999999,0.6206896551724138,0.5299030498492097,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.7801466895484395,0.0,0.5333333333333334,0.894736842105263,0.8786248767974835,1.0,0.11222215356858244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.3182402605635447,0.21059951710533056,0.7,0.0,0.19579207008890998,0.8275862068965517,0.04280673380565179,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.8757633044468266,0.0,0.08333333333333337,0.7894736842105263,0.9999999999999999,0.5517241379310345,0.9855288887379122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.7058508112180293,0.0,1.0,0.3157894736842105,0.9999999999999999,0.6896551724137931,0.2469683681195232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.41418187620000013,0.6086076920420234,0.9000000000000001,0.3157894736842105,0.9999999999999999,0.4827586206896552,0.21605028412163413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
