target,dst_host_srv_rerror_rate,dst_host_rerror_rate,dst_host_srv_serror_rate,dst_host_serror_rate,dst_host_srv_diff_host_rate,dst_host_same_src_port_rate,dst_host_diff_srv_rate,dst_host_same_srv_rate,dst_host_srv_count,dst_host_count,srv_diff_host_rate,diff_srv_rate,same_srv_rate,srv_rerror_rate,rerror_rate,srv_serror_rate,serror_rate,srv_count,count,is_guest_login,is_host_login,num_outbound_cmds,num_access_files,num_shells,num_file_creations,num_root,su_attempted,root_shell,num_compromised,logged_in,num_failed_logins,hot,urgent,wrong_fragment,land,dst_bytes,src_bytes,flag,service,protocol_type,duration
0,0.0,0.0,0.0,0.0,0.09,0.25,0.0,1.0,1.0,0.011811023622047244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.007827788649706457,0.007827788649706457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006519291750040927,5.140509198590721e-05,0.0,0.03125,1.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9980430528375733,0.9980430528375733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,1.0,1.0,0.0,0.0,0.0,0.0,0.08,0.07,0.06692913385826771,1.0,0.0,0.07,0.07,1.0,1.0,0.0,0.0,0.03522504892367906,0.4892367906066536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.046875,1.0,0.0
0,0.0,0.0,0.0,0.0,0.04,0.08,0.0,1.0,1.0,0.04330708661417323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025440313111545987,0.025440313111545987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00012142447591566856,3.894325150447516e-05,0.0,0.03125,1.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.29,0.0,1.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.007827788649706457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00031907869469852205,4.2253427882355554e-05,0.0,0.03125,1.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010125245391163542,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010125245391163542,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,1.0,1.0,0.0,0.0,0.07,0.02,0.011811023622047244,1.0,0.0,0.06,0.02,0.0,0.0,1.0,1.0,0.007827788649706457,0.4324853228962818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.046875,1.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
0,0.0,0.0,0.0,0.01,0.02,0.01,0.0,1.0,1.0,0.6535433070866141,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.09980430528375733,0.08414872798434442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00026961664779996696,3.9332684019519915e-05,0.0,0.03125,1.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.021526418786692758,0.021526418786692758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.431126718272716e-05,4.848434812307158e-05,0.0,0.03125,1.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,1.0,1.0,0.0,0.0,0.06,0.09,0.08661417322834647,1.0,0.0,0.05,0.08,0.0,0.0,1.0,1.0,0.04500978473581213,0.547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.046875,1.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9941291585127201,0.9941291585127201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,1.0,1.0,0.0,0.0,0.05,0.09,0.0826771653543307,1.0,0.0,0.05,0.17,0.0,0.0,1.0,1.0,0.043052837573385516,0.2602739726027397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.046875,1.0,0.0
1,0.0,0.0,1.0,1.0,0.0,0.0,0.07,0.02,0.015748031496062992,1.0,0.0,0.07,0.03,0.0,0.0,1.0,1.0,0.009784735812133072,0.3639921722113503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.046875,1.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010125245391163542,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010125245391163542,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
0,0.0,0.0,0.0,0.0,0.02,1.0,0.0,1.0,0.562992125984252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.681164930128554e-05,0.0003095988494605776,0.0,0.109375,1.0,0.00028269883151149644
0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.97,0.968503937007874,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.250038211855839e-05,9.73581287611879e-06,0.0,0.0,0.0,0.0
1,0.0,0.0,1.0,1.0,0.0,0.0,0.06,0.03,0.023622047244094488,1.0,0.0,0.06,0.03,0.0,0.0,1.0,1.0,0.0136986301369863,0.41682974559686886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.046875,1.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,1.0,1.0,0.0,0.0,0.0,0.0,0.08,0.02,0.01968503937007874,1.0,0.0,0.07,0.03,1.0,1.0,0.0,0.0,0.011741682974559686,0.41682974559686886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.046875,1.0,0.0
1,0.0,0.0,1.0,1.0,0.0,0.0,0.06,0.02,0.011811023622047244,1.0,0.0,0.05,0.02,0.0,0.0,1.0,1.0,0.007827788649706457,0.46771037181996084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.046875,1.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
0,0.0,0.0,0.0,0.0,0.04,0.03,0.0,1.0,1.0,0.1456692913385827,0.15,0.0,1.0,0.0,0.0,0.0,0.0,0.03913894324853229,0.003913894324853229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.372936074862651e-05,6.016732357441413e-05,0.0,0.03125,1.0,0.0
1,0.0,0.0,1.0,1.0,0.0,0.0,0.07,0.08,0.07480314960629922,1.0,0.0,0.05,0.07,0.0,0.0,1.0,1.0,0.03913894324853229,0.5870841487279843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.046875,1.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.12,0.0,1.0,0.0,0.0,0.0,0.0,0.046966731898238745,0.03913894324853229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0002880436848798208,3.9332684019519915e-05,0.0,0.03125,1.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9980430528375733,0.9980430528375733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,1.0,1.0,0.7716535433070866,0.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0547945205479452,0.050880626223091974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0009444341425453519,5.860959351423512e-05,0.0,0.03125,1.0,0.0
1,0.0,0.0,1.0,1.0,0.0,0.0,0.07,0.01,0.007874015748031496,1.0,0.0,0.07,0.02,0.0,0.0,1.0,1.0,0.005870841487279843,0.3424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.046875,1.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.011811023622047244,0.011811023622047244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.323383250560376e-05,0.00016005676368339292,0.0,0.109375,1.0,2.355823595929137e-05
1,0.0,0.0,1.0,1.0,0.0,0.0,0.07,0.03,0.027559055118110236,1.0,0.0,0.05,0.09,0.0,0.0,1.0,1.0,0.025440313111545987,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.046875,1.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9980430528375733,0.9980430528375733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9354207436399217,0.9354207436399217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010125245391163542,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,1.0,1.0,0.23622047244094488,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005870841487279843,0.005870841487279843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003016215016755026,6.328278369477214e-05,0.0,0.03125,1.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9412915851272015,0.9412915851272015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010125245391163542,0.0,0.015625,0.5,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.91,0.9094488188976377,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8319446459564872e-05,2.0445207039849462e-05,0.0,0.046875,0.0,0.0
1,0.0,0.0,1.0,1.0,0.0,0.0,0.06,0.05,0.04330708661417323,1.0,0.0,0.06,0.04,0.0,0.0,1.0,1.0,0.01761252446183953,0.42661448140900193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.65625,1.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9980430528375733,0.9980430528375733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
0,0.0,0.0,0.0,0.0,0.0,0.42,0.05,0.01,0.0,0.515748031496063,0.0,0.56,0.11,0.0,0.0,0.0,0.0,0.0019569471624266144,0.01761252446183953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1488259193820174e-05,0.0,0.0625,1.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9980430528375733,0.9980430528375733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
0,0.0,0.0,0.0,0.0,0.0,0.42,0.03,0.42,0.4015748031496063,0.9566929133858267,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.009784735812133072,0.007827788649706457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013780069544858536,0.0,0.125,1.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
0,0.0,0.0,0.0,0.0,0.04,0.06,0.0,1.0,1.0,0.05905511811023622,0.09,0.0,1.0,0.0,0.0,0.0,0.0,0.06653620352250489,0.03131115459882583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0001489680471297659,5.977789105936938e-05,0.0,0.03125,1.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9980430528375733,0.9980430528375733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020094717776309186,0.0,0.015625,0.5,0.0
1,0.0,0.0,1.0,1.0,0.0,0.0,0.05,0.04,0.03543307086614173,1.0,0.0,0.05,0.04,0.0,0.0,1.0,1.0,0.019569471624266144,0.4774951076320939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.046875,1.0,0.0
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010125245391163542,0.0,0.015625,0.5,0.0
1,0.0,0.0,1.0,1.0,0.0,0.0,0.09,0.01,0.007874015748031496,1.0,0.0,0.06,0.05,0.0,0.0,1.0,1.0,0.025440313111545987,0.4794520547945205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.265625,1.0,0.0
1,1.0,1.0,0.0,0.0,0.0,0.0,0.07,0.07,0.06299212598425197,1.0,0.0,0.05,0.06,1.0,1.0,0.0,0.0,0.033268101761252444,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.046875,1.0,0.0
